14:05:03.453 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
14:05:04.386 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0
14:05:04.441 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 36 ms to scan 1 urls, producing 3 keys and 6 values 
14:05:04.484 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 19 ms to scan 1 urls, producing 4 keys and 9 values 
14:05:04.495 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 3 keys and 10 values 
14:05:04.612 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 115 ms to scan 182 urls, producing 0 keys and 0 values 
14:05:04.621 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 7 ms to scan 1 urls, producing 1 keys and 5 values 
14:05:04.633 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 11 ms to scan 1 urls, producing 1 keys and 7 values 
14:05:04.643 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 2 keys and 8 values 
14:05:04.779 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 134 ms to scan 182 urls, producing 0 keys and 0 values 
14:05:04.780 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
14:05:04.781 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$332/167692593
14:05:04.781 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$333/1555895711
14:05:04.781 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
14:05:04.782 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
14:05:04.789 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] Try to connect to server on start up, server: {serverIp = '192.168.56.10', server main port = 8848}
14:05:08.588 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] Try to connect to server on start up, server: {serverIp = '192.168.56.10', server main port = 8848}
14:05:11.591 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] Try to connect to server on start up, server: {serverIp = '192.168.56.10', server main port = 8848}
14:05:14.609 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] Try to reconnect to a new server, server is  not appointed, will choose a random server.
14:05:14.609 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:05:14.609 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$342/1785687166
14:05:15.944 [main] INFO  c.y.a.YinswAuthApplication - [logStartupProfileInfo,639] - The following profiles are active: dev
14:05:17.479 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9200"]
14:05:17.480 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
14:05:17.480 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.56]
14:05:17.578 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
14:05:18.716 [main] INFO  c.a.c.s.SentinelWebAutoConfiguration - [addInterceptors,80] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
14:05:19.455 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 08b303be-2c1c-4d82-9b92-27867d31413e
14:05:19.455 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [08b303be-2c1c-4d82-9b92-27867d31413e] RpcClient init label, labels = {module=naming, source=sdk}
14:05:19.456 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [08b303be-2c1c-4d82-9b92-27867d31413e] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
14:05:19.456 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [08b303be-2c1c-4d82-9b92-27867d31413e] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
14:05:19.457 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [08b303be-2c1c-4d82-9b92-27867d31413e] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
14:05:19.457 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [08b303be-2c1c-4d82-9b92-27867d31413e] Try to connect to server on start up, server: {serverIp = '192.168.56.10', server main port = 8848}
14:05:20.747 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] Fail to connect server, after trying 1 times, last try server is {serverIp = '192.168.56.10', server main port = 8848}, error = unknown
14:05:22.466 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [08b303be-2c1c-4d82-9b92-27867d31413e] Try to connect to server on start up, server: {serverIp = '192.168.56.10', server main port = 8848}
14:05:23.951 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] Fail to connect server, after trying 2 times, last try server is {serverIp = '192.168.56.10', server main port = 8848}, error = unknown
14:05:25.483 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [08b303be-2c1c-4d82-9b92-27867d31413e] Try to connect to server on start up, server: {serverIp = '192.168.56.10', server main port = 8848}
14:05:27.276 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] Fail to connect server, after trying 3 times, last try server is {serverIp = '192.168.56.10', server main port = 8848}, error = unknown
14:05:28.501 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [08b303be-2c1c-4d82-9b92-27867d31413e] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:05:28.501 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [08b303be-2c1c-4d82-9b92-27867d31413e] Try to reconnect to a new server, server is  not appointed, will choose a random server.
14:05:28.501 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [08b303be-2c1c-4d82-9b92-27867d31413e] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$342/1785687166
14:05:30.694 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5f6a9b55-d8ff-4a8d-8e8a-3721a3c127da_config-0] Fail to connect server, after trying 4 times, last try server is {serverIp = '192.168.56.10', server main port = 8848}, error = unknown
14:05:31.128 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9200"]
14:05:31.793 [main] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
14:05:31.793 [main] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@7fb1820d[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
